,movie_id,title,genres,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1953,movie_2022,"Last Temptation of Christ, The (1988)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1954,movie_2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1955,movie_2024,"Rapture, The (1991)",Drama|Mystery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1956,movie_2025,Lolita (1997),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1957,movie_2026,Disturbing Behavior (1998),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1958,movie_2027,Mafia! (1998),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,movie_2028,Saving Private Ryan (1998),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1960,movie_2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1961,movie_2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,movie_2031,"$1,000,000 Duck (1971)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,movie_2032,"Barefoot Executive, The (1971)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,movie_2033,"Black Cauldron, The (1985)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,movie_2034,"Black Hole, The (1979)",Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,movie_2035,Blackbeard's Ghost (1968),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,movie_2036,Blank Check (1994),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,movie_2037,Candleshoe (1977),Adventure|Children's|Comedy,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,movie_2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,movie_2039,Cheetah (1989),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,movie_2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,movie_2041,Condorman (1981),Action|Adventure|Children's|Comedy,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,movie_2042,D2: The Mighty Ducks (1994),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,movie_2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,movie_2044,"Devil and Max Devlin, The (1981)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,movie_2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1977,movie_2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,movie_2047,"Gnome-Mobile, The (1967)",Children's,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,movie_2048,"Great Mouse Detective, The (1986)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,movie_2049,"Happiest Millionaire, The (1967)",Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1981,movie_2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,movie_2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,movie_2052,Hocus Pocus (1993),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,movie_2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1985,movie_2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1986,movie_2055,Hot Lead and Cold Feet (1978),Comedy|Western,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,movie_2056,In Search of the Castaways (1962),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,movie_2057,"Incredible Journey, The (1963)",Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,movie_2058,"Negotiator, The (1998)",Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,movie_2059,"Parent Trap, The (1998)",Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,movie_2060,BASEketball (1998),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,movie_2061,Full Tilt Boogie (1997),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,movie_2062,"Governess, The (1998)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,movie_2063,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,movie_2064,Roger & Me (1989),Comedy|Documentary,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,movie_2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,movie_2066,Out of the Past (1947),Film-Noir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,movie_2067,Doctor Zhivago (1965),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1999,movie_2068,Fanny and Alexander (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,movie_2069,"Trip to Bountiful, The (1985)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,movie_2070,Tender Mercies (1983),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,movie_2071,And the Band Played On (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,movie_2072,"'burbs, The (1989)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,movie_2073,Fandango (1985),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,movie_2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,movie_2075,Mephisto (1981),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2007,movie_2076,Blue Velvet (1986),Drama|Mystery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008,movie_2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,movie_2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,movie_2079,Kidnapped (1960),Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,movie_2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,movie_2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,movie_2082,"Mighty Ducks, The (1992)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,movie_2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,movie_2084,Newsies (1992),Children's|Musical,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,movie_2085,101 Dalmatians (1961),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,movie_2086,One Magic Christmas (1985),Drama|Fantasy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018,movie_2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019,movie_2088,Popeye (1980),Adventure|Comedy|Musical,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,movie_2089,"Rescuers Down Under, The (1990)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,movie_2090,"Rescuers, The (1977)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,movie_2091,Return from Witch Mountain (1978),Children's|Sci-Fi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,movie_2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,movie_2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025,movie_2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026,movie_2095,"Shaggy D.A., The (1976)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,movie_2096,Sleeping Beauty (1959),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2028,movie_2097,Something Wicked This Way Comes (1983),Children's|Horror,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2029,movie_2098,Son of Flubber (1963),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,movie_2099,Song of the South (1946),Adventure|Animation|Children's|Musical,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2031,movie_2100,Splash (1984),Comedy|Fantasy|Romance,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2032,movie_2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2033,movie_2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2034,movie_2103,Tall Tale (1994),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,movie_2104,Tex (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2036,movie_2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2037,movie_2106,Swing Kids (1993),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2038,movie_2107,Halloween: H20 (1998),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2039,movie_2108,L.A. Story (1991),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2040,movie_2109,"Jerk, The (1979)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,movie_2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2042,movie_2111,"Man with Two Brains, The (1983)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,movie_2112,Grand Canyon (1991),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2044,movie_2113,Graveyard Shift (1990),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2045,movie_2114,"Outsiders, The (1983)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2046,movie_2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,movie_2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,movie_2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2049,movie_2118,"Dead Zone, The (1983)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2050,movie_2119,Maximum Overdrive (1986),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2051,movie_2120,Needful Things (1993),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2052,movie_2121,Cujo (1983),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2053,movie_2122,Children of the Corn (1984),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2054,movie_2123,All Dogs Go to Heaven (1989),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,movie_2124,"Addams Family, The (1991)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,movie_2125,Ever After: A Cinderella Story (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2057,movie_2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2058,movie_2127,"First Love, Last Rites (1997)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2059,movie_2128,Safe Men (1998),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,movie_2129,"Saltmen of Tibet, The (1997)",Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2061,movie_2130,Atlantic City (1980),Crime|Drama|Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2062,movie_2131,Autumn Sonata (H�stsonaten ) (1978),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2063,movie_2132,Who's Afraid of Virginia Woolf? (1966),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2064,movie_2133,Adventures in Babysitting (1987),Adventure|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,movie_2134,Weird Science (1985),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,movie_2135,Doctor Dolittle (1967),Adventure|Musical,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2067,movie_2136,"Nutty Professor, The (1963)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,movie_2137,Charlotte's Web (1973),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,movie_2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2070,movie_2139,"Secret of NIMH, The (1982)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,movie_2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2072,movie_2141,"American Tail, An (1986)",Animation|Children's|Comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,movie_2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,movie_2143,Legend (1985),Adventure|Fantasy|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2075,movie_2144,Sixteen Candles (1984),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,movie_2145,Pretty in Pink (1986),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2077,movie_2146,St. Elmo's Fire (1985),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2078,movie_2147,"Clan of the Cave Bear, The (1986)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2079,movie_2148,House (1986),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2080,movie_2149,House II: The Second Story (1987),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2081,movie_2150,"Gods Must Be Crazy, The (1980)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,movie_2151,"Gods Must Be Crazy II, The (1989)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,movie_2152,Air Bud: Golden Receiver (1998),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,movie_2153,"Avengers, The (1998)",Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,movie_2154,How Stella Got Her Groove Back (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2086,movie_2155,"Slums of Beverly Hills, The (1998)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,movie_2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2088,movie_2157,"Chambermaid on the Titanic, The (1998)",Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2089,movie_2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2090,movie_2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2091,movie_2160,Rosemary's Baby (1968),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2092,movie_2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2093,movie_2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2094,movie_2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2095,movie_2164,Surf Nazis Must Die (1987),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2096,movie_2165,Your Friends and Neighbors (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2097,movie_2166,Return to Paradise (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2098,movie_2167,Blade (1998),Action|Adventure|Horror,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2099,movie_2168,Dance with Me (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2100,movie_2169,Dead Man on Campus (1998),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,movie_2170,Wrongfully Accused (1998),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,movie_2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2103,movie_2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,movie_2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2105,movie_2174,Beetlejuice (1988),Comedy|Fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2106,movie_2175,D�j� Vu (1997),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2107,movie_2176,Rope (1948),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2108,movie_2177,Family Plot (1976),Comedy|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2109,movie_2178,Frenzy (1972),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2110,movie_2179,Topaz (1969),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2111,movie_2180,Torn Curtain (1966),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2112,movie_2181,Marnie (1964),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2113,movie_2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2114,movie_2183,"Man Who Knew Too Much, The (1956)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2115,movie_2184,"Trouble with Harry, The (1955)",Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2116,movie_2185,I Confess (1953),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2117,movie_2186,Strangers on a Train (1951),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2118,movie_2187,Stage Fright (1950),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2119,movie_2188,54 (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120,movie_2189,I Married A Strange Person (1997),Animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,movie_2190,Why Do Fools Fall In Love? (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2122,movie_2191,"Merry War, A (1997)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,movie_2192,See the Sea (Regarde la mer) (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2124,movie_2193,Willow (1988),Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2125,movie_2194,"Untouchables, The (1987)",Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2126,movie_2195,Dirty Work (1998),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,movie_2196,Knock Off (1998),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,movie_2197,Firelight (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2129,movie_2198,Modulations (1998),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,movie_2199,Phoenix (1998),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2131,movie_2200,Under Capricorn (1949),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,movie_2201,"Paradine Case, The (1947)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,movie_2202,Lifeboat (1944),Drama|Thriller|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2134,movie_2203,Shadow of a Doubt (1943),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2135,movie_2204,Saboteur (1942),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2136,movie_2205,Mr. & Mrs. Smith (1941),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,movie_2206,Suspicion (1941),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2138,movie_2207,Jamaica Inn (1939),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2139,movie_2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2140,movie_2209,Young and Innocent (1937),Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2141,movie_2210,Sabotage (1936),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2142,movie_2211,Secret Agent (1936),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2143,movie_2212,"Man Who Knew Too Much, The (1934)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2144,movie_2213,Waltzes from Vienna (1933),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2145,movie_2214,Number Seventeen (1932),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2146,movie_2215,Rich and Strange (1932),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2147,movie_2216,"Skin Game, The (1931)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,movie_2217,Elstree Calling (1930),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2149,movie_2218,Juno and Paycock (1930),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150,movie_2219,Murder! (1930),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2151,movie_2220,"Manxman, The (1929)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2152,movie_2221,Blackmail (1929),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2153,movie_2222,Champagne (1928),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,movie_2223,"Farmer's Wife, The (1928)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,movie_2224,Downhill (1927),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2156,movie_2225,Easy Virtue (1927),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2157,movie_2226,"Ring, The (1927)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2158,movie_2227,"Lodger, The (1926)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
